gameDate;teamName;scorer;goalMinute;ownGoal;penalty;homeTeamName;awayTeamName
1938-06-19;Brazil;Romeu Pellicciari;44;0;0;Brazil;Sweden
1938-06-19;Brazil;Leonidas da Silva;63;0;0;Brazil;Sweden
1938-06-19;Brazil;Leonidas da Silva;74;0;0;Brazil;Sweden
1938-06-19;Brazil;Jose Peracio;80;0;0;Brazil;Sweden
1938-06-19;Italy;Gino Colaussi;6;0;0;Hungary;Italy
1938-06-19;Hungary;Pal Titkos;8;0;0;Hungary;Italy
1938-06-19;Italy;Silvio Piola;16;0;0;Hungary;Italy
1938-06-19;Italy;Gino Colaussi;35;0;0;Hungary;Italy
1938-06-19;Hungary;Gyorgy Sarosi;70;0;0;Hungary;Italy
1938-06-19;Italy;Silvio Piola;82;0;0;Hungary;Italy
1950-04-02;Spain;Telmo Zarra;11;0;0;Spain;Portugal
1950-04-02;Spain;Estanislau Basora;13;0;0;Spain;Portugal
1950-04-02;Spain;Jose Luis Panizo;15;0;0;Spain;Portugal
1950-04-02;Portugal;Fernando Cabrita;36;0;0;Spain;Portugal
1950-04-02;Spain;Telmo Zarra;58;0;0;Spain;Portugal
1950-04-02;Spain;Luis Molowny;65;0;0;Spain;Portugal
1950-04-09;Spain;Telmo Zarra;24;0;0;Portugal;Spain
1950-04-09;Portugal;Jose Travassos;51;0;0;Portugal;Spain
1950-04-09;Portugal;Jesus Correia;53;0;0;Portugal;Spain
1950-04-09;Spain;Agustin Gainza;82;0;0;Portugal;Spain
1950-04-15;England;Roy Bentley;64;0;0;Scotland;England
1950-06-24;Brazil;Ademir de Menezes;30;0;0;Brazil;Mexico
1950-06-24;Brazil;Jair;65;0;0;Brazil;Mexico
1950-06-24;Brazil;Baltazar;71;0;0;Brazil;Mexico
1950-06-24;Brazil;Ademir de Menezes;79;0;0;Brazil;Mexico
1950-06-25;England;Stan Mortensen;39;0;0;Chile;England
1950-06-25;England;Wilf Mannion;51;0;0;Chile;England
1950-06-25;Italy;Riccardo Carapellese;7;0;0;Italy;Sweden
1950-06-25;Sweden;Hasse Jeppson;25;0;0;Italy;Sweden
1950-06-25;Sweden;Sune Andersson;33;0;0;Italy;Sweden
1950-06-25;Sweden;Hasse Jeppson;68;0;0;Italy;Sweden
1950-06-25;Italy;Ermes Muccinelli;75;0;0;Italy;Sweden
1950-06-25;United States;Gino Pariani;17;0;0;Spain;United States
1950-06-25;Spain;Silvestre Igoa;81;0;0;Spain;United States
1950-06-25;Spain;Estanislau Basora;83;0;0;Spain;United States
1950-06-25;Spain;Telmo Zarra;89;0;0;Spain;United States
1950-06-25;Yugoslavia;Rajko Mitic;59;0;0;Switzerland;Yugoslavia
1950-06-25;Yugoslavia;Kosta Tomasevic;70;0;0;Switzerland;Yugoslavia
1950-06-25;Yugoslavia;Tihomir Ognjanov;84;0;0;Switzerland;Yugoslavia
1950-06-28;Brazil;Alfredo dos Santos;3;0;0;Brazil;Switzerland
1950-06-28;Switzerland;Jacques Fatton;17;0;0;Brazil;Switzerland
1950-06-28;Brazil;Baltazar;32;0;0;Brazil;Switzerland
1950-06-28;Switzerland;Jacques Fatton;88;0;0;Brazil;Switzerland
1950-06-28;Yugoslavia;Stjepan Bobek;20;0;0;Mexico;Yugoslavia
1950-06-28;Yugoslavia;Zeljko Čajkovski;23;0;0;Mexico;Yugoslavia
1950-06-28;Yugoslavia;Zeljko Čajkovski;51;0;0;Mexico;Yugoslavia
1950-06-28;Yugoslavia;Kosta Tomasevic;81;0;0;Mexico;Yugoslavia
1950-06-28;Mexico;Hector Ortiz;89;0;1;Mexico;Yugoslavia
1950-06-29;Spain;Estanislau Basora;17;0;0;Chile;Spain
1950-06-29;Spain;Telmo Zarra;30;0;0;Chile;Spain
1950-06-29;United States;Joe Gaetjens;38;0;0;England;United States
1950-06-29;Sweden;Stig Sundqvist;17;0;0;Paraguay;Sweden
1950-06-29;Sweden;Karl-Erik Palmer;26;0;0;Paraguay;Sweden
1950-06-29;Paraguay;Atilio Lopez;35;0;0;Paraguay;Sweden
1950-06-29;Paraguay;Cesar Lopez Fretes;74;0;0;Paraguay;Sweden
1950-07-01;Brazil;Ademir de Menezes;4;0;0;Brazil;Yugoslavia
1950-07-01;Brazil;Thomaz Soares da Silva;69;0;0;Brazil;Yugoslavia
1950-07-02;Uruguay;oscar Miguez;14;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;Ernesto Vidal;18;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;Juan Alberto Schiaffino;23;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;oscar Miguez;40;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;oscar Miguez;51;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;Juan Alberto Schiaffino;54;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;Julio Perez;83;0;0;Bolivia;Uruguay
1950-07-02;Uruguay;Alcides Ghiggia;87;0;0;Bolivia;Uruguay
1950-07-02;Chile;George Robledo;16;0;0;Chile;United States
1950-07-02;Chile;Atilio Cremaschi;32;0;0;Chile;United States
1950-07-02;United States;Frank Wallace;47;0;0;Chile;United States
1950-07-02;United States;Joe Maca;48;0;1;Chile;United States
1950-07-02;Chile;Andres Prieto;54;0;0;Chile;United States
1950-07-02;Chile;Atilio Cremaschi;60;0;0;Chile;United States
1950-07-02;Chile;Fernando Riera;82;0;0;Chile;United States
1950-07-02;Spain;Telmo Zarra;48;0;0;England;Spain
1950-07-02;Italy;Riccardo Carapellese;12;0;0;Italy;Paraguay
1950-07-02;Italy;Egisto Pandolfini;62;0;0;Italy;Paraguay
1950-07-02;Switzerland;Rene Bader;10;0;0;Mexico;Switzerland
1950-07-02;Switzerland;Charles Antenen;44;0;0;Mexico;Switzerland
1950-07-02;Mexico;Horacio Casarin;89;0;0;Mexico;Switzerland
1950-07-09;Brazil;Ademir de Menezes;17;0;0;Brazil;Sweden
1950-07-09;Brazil;Ademir de Menezes;36;0;0;Brazil;Sweden
1950-07-09;Brazil;Chico;39;0;0;Brazil;Sweden
1950-07-09;Brazil;Ademir de Menezes;52;0;0;Brazil;Sweden
1950-07-09;Brazil;Ademir de Menezes;58;0;0;Brazil;Sweden
1950-07-09;Sweden;Sune Andersson;67;0;1;Brazil;Sweden
1950-07-09;Brazil;Maneca;85;0;0;Brazil;Sweden
1950-07-09;Brazil;Chico;88;0;0;Brazil;Sweden
1950-07-09;Uruguay;Alcides Ghiggia;29;0;0;Spain;Uruguay
1950-07-09;Spain;Estanislau Basora;37;0;0;Spain;Uruguay
1950-07-09;Spain;Estanislau Basora;39;0;0;Spain;Uruguay
1950-07-09;Uruguay;Obdulio Varela;73;0;0;Spain;Uruguay
1950-07-13;Brazil;Ademir de Menezes;15;0;0;Brazil;Spain
1950-07-13;Brazil;Jair;21;0;0;Brazil;Spain
1950-07-13;Brazil;Chico;31;0;0;Brazil;Spain
1950-07-13;Brazil;Chico;55;0;0;Brazil;Spain
1950-07-13;Brazil;Ademir de Menezes;57;0;0;Brazil;Spain
1950-07-13;Brazil;Thomaz Soares da Silva;67;0;0;Brazil;Spain
1950-07-13;Spain;Silvestre Igoa;71;0;0;Brazil;Spain
1950-07-13;Sweden;Karl-Erik Palmer;5;0;0;Sweden;Uruguay
1950-07-13;Uruguay;Alcides Ghiggia;39;0;0;Sweden;Uruguay
1950-07-13;Sweden;Stig Sundqvist;40;0;0;Sweden;Uruguay
1950-07-13;Uruguay;oscar Miguez;77;0;0;Sweden;Uruguay
1950-07-13;Uruguay;oscar Miguez;85;0;0;Sweden;Uruguay
1950-07-16;Brazil;Friaca;47;0;0;Brazil;Uruguay
1950-07-16;Uruguay;Juan Alberto Schiaffino;66;0;0;Brazil;Uruguay
1950-07-16;Uruguay;Alcides Ghiggia;79;0;0;Brazil;Uruguay
1950-07-16;Sweden;Stig Sundqvist;15;0;0;Spain;Sweden
1950-07-16;Sweden;Bror Mellberg;33;0;0;Spain;Sweden
1950-07-16;Sweden;Karl-Erik Palmer;80;0;0;Spain;Sweden
1950-07-16;Spain;Telmo Zarra;82;0;0;Spain;Sweden
1954-01-06;Spain;Venancio Garcia;13;0;0;Spain;Turkey
1954-01-06;Turkey;Recep Adanir;31;0;0;Spain;Turkey
1954-01-06;Spain;Agustin Gainza;48;0;0;Spain;Turkey
1954-01-06;Spain;Miguel Gonzalez;49;0;0;Spain;Turkey
1954-01-06;Spain;Rafael Alsua;65;0;0;Spain;Turkey
1954-01-10;Mexico;Tomas Balcazar;5;0;0;Mexico;United States
1954-01-10;Mexico;William Scheppel;16;1;0;Mexico;United States
1954-01-10;Mexico;Jose Luis Lamadrid;47;0;0;Mexico;United States
1954-01-10;Mexico;Jose Naranjo;63;0;0;Mexico;United States
1954-01-14;United States;Bill Looby;6;0;0;Mexico;United States
1954-01-14;Mexico;Alfredo Torres;60;0;0;Mexico;United States
1954-01-14;Mexico;Jose Luis Lamadrid;82;0;0;Mexico;United States
1954-01-14;Mexico;Alfredo Torres;89;0;0;Mexico;United States
1954-01-24;Italy;Egisto Pandolfini;1;0;0;Italy;Egypt
1954-01-24;Egypt;Alaa El-Hamouly;32;0;0;Italy;Egypt
1954-01-24;Italy;Amleto Frignani;62;0;0;Italy;Egypt
1954-01-24;Italy;Giampiero Boniperti;65;0;0;Italy;Egypt
1954-01-24;Italy;Eduardo Ricagni;84;0;0;Italy;Egypt
1954-01-24;Italy;Giampiero Boniperti;86;0;0;Italy;Egypt
1954-02-14;Paraguay;Manuel Lugo;30;0;0;Paraguay;Chile
1954-02-14;Paraguay;Jose Parodi;52;0;0;Paraguay;Chile
1954-02-14;Paraguay;Ireneo Hermosilla;70;0;0;Paraguay;Chile
1954-02-14;Paraguay;Silvio Parodi;79;0;0;Paraguay;Chile
1954-02-21;Chile;Ted Robledo;16;0;0;Chile;Paraguay
1954-02-21;Paraguay;Manuel Lugo;17;0;0;Chile;Paraguay
1954-02-21;Paraguay;Manuel Lugo;63;0;0;Chile;Paraguay
1954-02-21;Paraguay;Jose Parodi;84;0;0;Chile;Paraguay
1954-02-28;Brazil;Baltazar;38;0;0;Chile;Brazil
1954-02-28;Brazil;Baltazar;63;0;0;Chile;Brazil
1954-03-07;Japan;Ken Naganuma;16;0;0;Japan;South Korea
1954-03-07;South Korea;Chung Nam-sik;22;0;0;Japan;South Korea
1954-03-07;South Korea;Choi Kwang-suk;34;0;0;Japan;South Korea
1954-03-07;South Korea;Sung Nak-woon;65;0;0;Japan;South Korea
1954-03-07;South Korea;Choi Chung-min;82;0;0;Japan;South Korea
1954-03-07;South Korea;Choi Chung-min;85;0;0;Japan;South Korea
1954-03-07;Republic of Ireland;George Cummins;67;0;0;Luxembourg;Republic of Ireland
1954-03-07;Brazil;Baltazar;52;0;0;Paraguay;Brazil
1954-03-08;Greece;Dimitris Kokkinakis;61;0;0;Israel;Greece
1954-03-08;Greece;Georgios Kamaras;83;0;0;Israel;Greece
1954-03-14;Brazil;Baltazar;35;0;0;Brazil;Chile
1954-03-14;Japan;Toshio Iwatani;17;0;0;Japan;South Korea
1954-03-14;South Korea;Chung Nam-sik;20;0;0;Japan;South Korea
1954-03-14;South Korea;Choi Kwang-suk;43;0;0;Japan;South Korea
1954-03-14;Japan;Toshio Iwatani;61;0;0;Japan;South Korea
1954-03-14;Turkey;Burhan Sargin;16;0;0;Turkey;Spain
1954-03-17;Spain;Jose Artetxe;11;0;0;Turkey;Spain
1954-03-17;Turkey;Burhan Sargin;25;0;0;Turkey;Spain
1954-03-17;Turkey;Suat Mamat;64;0;0;Turkey;Spain
1954-03-17;Spain;Adrian Escudero;78;0;0;Turkey;Spain
1954-03-21;Brazil;Julio Botelho;60;0;0;Brazil;Paraguay
1954-03-21;Brazil;Baltazar;62;0;0;Brazil;Paraguay
1954-03-21;Paraguay;Eulogio Martinez;75;0;0;Brazil;Paraguay
1954-03-21;Brazil;Julio Botelho;85;0;0;Brazil;Paraguay
1954-03-21;Brazil;Maurinho;90;0;0;Brazil;Paraguay
1954-03-21;Yugoslavia;Branko Zebec;80;0;0;Israel;Yugoslavia
1954-03-28;Yugoslavia;Todor Veselinovic;50;0;0;Greece;Yugoslavia
1954-03-28;Germany;Max Morlock;36;0;0;Saarland;Germany
1954-03-28;Germany;Max Morlock;48;0;0;Saarland;Germany
1954-03-28;Saarland;Herbert Martin;68;0;1;Saarland;Germany
1954-03-28;Germany;Hans Schafer;84;0;0;Saarland;Germany
1954-03-31;Northern Ireland;Peter McParland;1;0;0;Wales;Northern Ireland
1954-03-31;Northern Ireland;Peter McParland;52;0;0;Wales;Northern Ireland
1954-03-31;Wales;John Charles;80;0;0;Wales;Northern Ireland
1954-04-03;United States;Cornelius Casey;20;0;0;Haiti;United States
1954-04-03;United States;Efrain Chacurian;42;0;0;Haiti;United States
1954-04-03;Haiti;Gerard Ellie;60;0;1;Haiti;United States
1954-04-03;United States;Bill Looby;83;0;0;Haiti;United States
1954-04-03;Haiti;Gerard Ellie;89;0;0;Haiti;United States
1954-04-03;Scotland;Allan Brown;7;0;0;Scotland;England
1954-04-03;England;Ivor Broadis;13;0;0;Scotland;England
1954-04-03;England;Johnny Nicholls;50;0;0;Scotland;England
1954-04-03;England;Ronnie Allen;68;0;0;Scotland;England
1954-04-03;England;Jimmy Mullen;83;0;0;Scotland;England
1954-04-03;Scotland;Willie Ormond;89;0;0;Scotland;England
1954-04-04;United States;Bill Looby;22;0;0;Haiti;United States
1954-04-04;United States;Ruben Mendoza;31;0;0;Haiti;United States
1954-04-04;United States;Bill Looby;65;0;0;Haiti;United States
1954-06-16;Austria;Erich Probst;33;0;0;Austria;Scotland
1954-06-16;Brazil;Baltazar;23;0;0;Brazil;Mexico
1954-06-16;Brazil;Didi;30;0;0;Brazil;Mexico
1954-06-16;Brazil;Pinga;34;0;0;Brazil;Mexico
1954-06-16;Brazil;Pinga;43;0;0;Brazil;Mexico
1954-06-16;Brazil;Julinho;69;0;0;Brazil;Mexico
1954-06-16;Uruguay;oscar Miguez;71;0;0;Czechoslovakia;Uruguay
1954-06-16;Uruguay;Juan Alberto Schiaffino;84;0;0;Czechoslovakia;Uruguay
1954-06-16;Yugoslavia;Milos Milutinovic;15;0;0;France;Yugoslavia
1954-06-17;Belgium;Leopold Anoul;5;0;0;Belgium;England
1954-06-17;England;Ivor Broadis;26;0;0;Belgium;England
1954-06-17;England;Nat Lofthouse;36;0;0;Belgium;England
1954-06-17;England;Ivor Broadis;63;0;0;Belgium;England
1954-06-17;Belgium;Henri Coppens;67;0;0;Belgium;England
1954-06-17;Belgium;Leopold Anoul;71;0;0;Belgium;England
1954-06-17;England;Nat Lofthouse;91;0;0;Belgium;England
1954-06-17;Belgium;Jimmy Dickinson;94;1;0;Belgium;England
1954-06-17;Turkey;Suat Mamat;2;0;0;Germany;Turkey
1954-06-17;Germany;Hans Schafer;14;0;0;Germany;Turkey
1954-06-17;Germany;Bernhard Klodt;52;0;0;Germany;Turkey
1954-06-17;Germany;Ottmar Walter;60;0;0;Germany;Turkey
1954-06-17;Germany;Max Morlock;84;0;0;Germany;Turkey
1954-06-17;Hungary;Ferenc Puskas;12;0;0;Hungary;South Korea
1954-06-17;Hungary;Mihaly Lantos;18;0;0;Hungary;South Korea
1954-06-17;Hungary;Sandor Kocsis;24;0;0;Hungary;South Korea
1954-06-17;Hungary;Sandor Kocsis;36;0;0;Hungary;South Korea
1954-06-17;Hungary;Sandor Kocsis;50;0;0;Hungary;South Korea
1954-06-17;Hungary;Zoltan Czibor;59;0;0;Hungary;South Korea
1954-06-17;Hungary;Peter Palotas;75;0;0;Hungary;South Korea
1954-06-17;Hungary;Peter Palotas;83;0;0;Hungary;South Korea
1954-06-17;Hungary;Ferenc Puskas;89;0;0;Hungary;South Korea
1954-06-17;Switzerland;Robert Ballaman;18;0;0;Switzerland;Italy
1954-06-17;Italy;Giampiero Boniperti;44;0;0;Switzerland;Italy
1954-06-17;Switzerland;Josef Hugi;78;0;0;Switzerland;Italy
1954-06-19;Austria;Ernst Stojaspal;3;0;0;Austria;Czechoslovakia
1954-06-19;Austria;Erich Probst;4;0;0;Austria;Czechoslovakia
1954-06-19;Austria;Erich Probst;21;0;0;Austria;Czechoslovakia
1954-06-19;Austria;Erich Probst;24;0;0;Austria;Czechoslovakia
1954-06-19;Austria;Ernst Stojaspal;65;0;0;Austria;Czechoslovakia
1954-06-19;Yugoslavia;Branko Zebec;48;0;0;Brazil;Yugoslavia
1954-06-19;Brazil;Didi;69;0;0;Brazil;Yugoslavia
1954-06-19;France;Jean Vincent;19;0;0;France;Mexico
1954-06-19;France;Raul Cardenas;46;1;0;France;Mexico
1954-06-19;Mexico;Jose Luis Lamadrid;54;0;0;France;Mexico
1954-06-19;Mexico;Tomas Balcazar;85;0;0;France;Mexico
1954-06-19;France;Raymond Kopa;88;0;1;France;Mexico
1954-06-19;Uruguay;Carlos Borges;17;0;0;Scotland;Uruguay
1954-06-19;Uruguay;oscar Miguez;30;0;0;Scotland;Uruguay
1954-06-19;Uruguay;Carlos Borges;47;0;0;Scotland;Uruguay
1954-06-19;Uruguay;Julio Abbadie;54;0;0;Scotland;Uruguay
1954-06-19;Uruguay;Carlos Borges;57;0;0;Scotland;Uruguay
1954-06-19;Uruguay;oscar Miguez;83;0;0;Scotland;Uruguay
1954-06-19;Uruguay;Julio Abbadie;85;0;0;Scotland;Uruguay
1954-06-20;Italy;Egisto Pandolfini;41;0;1;Belgium;Italy
1954-06-20;Italy;Carlo Galli;48;0;0;Belgium;Italy
1954-06-20;Italy;Amleto Frignani;58;0;0;Belgium;Italy
1954-06-20;Italy;Benito Lorenzi;78;0;0;Belgium;Italy
1954-06-20;Belgium;Leopold Anoul;81;0;0;Belgium;Italy
1954-06-20;Hungary;Sandor Kocsis;3;0;0;Germany;Hungary
1954-06-20;Hungary;Ferenc Puskas;17;0;0;Germany;Hungary
1954-06-20;Hungary;Sandor Kocsis;21;0;0;Germany;Hungary
1954-06-20;Germany;Alfred Pfaff;25;0;0;Germany;Hungary
1954-06-20;Hungary;Nandor Hidegkuti;52;0;0;Germany;Hungary
1954-06-20;Hungary;Nandor Hidegkuti;54;0;0;Germany;Hungary
1954-06-20;Hungary;Sandor Kocsis;69;0;0;Germany;Hungary
1954-06-20;Hungary;Jozsef Toth;75;0;0;Germany;Hungary
1954-06-20;Germany;Helmut Rahn;77;0;0;Germany;Hungary
1954-06-20;Hungary;Sandor Kocsis;78;0;0;Germany;Hungary
1954-06-20;Germany;Richard Herrmann;84;0;0;Germany;Hungary
1954-06-20;Turkey;Suat Mamat;10;0;0;South Korea;Turkey
1954-06-20;Turkey;Lefter Kucukandonyadis;24;0;0;South Korea;Turkey
1954-06-20;Turkey;Suat Mamat;30;0;0;South Korea;Turkey
1954-06-20;Turkey;Burhan Sargin;37;0;0;South Korea;Turkey
1954-06-20;Turkey;Burhan Sargin;64;0;0;South Korea;Turkey
1954-06-20;Turkey;Burhan Sargin;70;0;0;South Korea;Turkey
1954-06-20;Turkey;Erol Keskin;76;0;0;South Korea;Turkey
1954-06-20;England;Jimmy Mullen;43;0;0;Switzerland;England
1954-06-20;England;Dennis Wilshaw;69;0;0;Switzerland;England
1954-06-23;Germany;Ottmar Walter;7;0;0;Germany;Turkey
1954-06-23;Germany;Hans Schafer;12;0;0;Germany;Turkey
1954-06-23;Turkey;Mustafa Ertan;21;0;0;Germany;Turkey
1954-06-23;Germany;Max Morlock;30;0;0;Germany;Turkey
1954-06-23;Germany;Max Morlock;60;0;0;Germany;Turkey
1954-06-23;Germany;Fritz Walter;62;0;0;Germany;Turkey
1954-06-23;Germany;Max Morlock;77;0;0;Germany;Turkey
1954-06-23;Germany;Hans Schafer;79;0;0;Germany;Turkey
1954-06-23;Turkey;Lefter Kucukandonyadis;82;0;0;Germany;Turkey
1954-06-23;Switzerland;Josef Hugi;14;0;0;Switzerland;Italy
1954-06-23;Switzerland;Robert Ballaman;48;0;0;Switzerland;Italy
1954-06-23;Italy;Fulvio Nesti;67;0;0;Switzerland;Italy
1954-06-23;Switzerland;Josef Hugi;85;0;0;Switzerland;Italy
1954-06-23;Switzerland;Jacques Fatton;90;0;0;Switzerland;Italy
1954-06-26;Uruguay;Carlos Borges;5;0;0;England;Uruguay
1954-06-26;England;Nat Lofthouse;16;0;0;England;Uruguay
1954-06-26;Uruguay;Obdulio Varela;39;0;0;England;Uruguay
1954-06-26;Uruguay;Juan Alberto Schiaffino;46;0;0;England;Uruguay
1954-06-26;England;Tom Finney;67;0;0;England;Uruguay
1954-06-26;Uruguay;Javier Ambrois;78;0;0;England;Uruguay
1954-06-26;Switzerland;Robert Ballaman;16;0;0;Switzerland;Austria
1954-06-26;Switzerland;Josef Hugi;17;0;0;Switzerland;Austria
1954-06-26;Switzerland;Josef Hugi;19;0;0;Switzerland;Austria
1954-06-26;Austria;Theodor Wagner;25;0;0;Switzerland;Austria
1954-06-26;Austria;Alfred Korner;26;0;0;Switzerland;Austria
1954-06-26;Austria;Theodor Wagner;27;0;0;Switzerland;Austria
1954-06-26;Austria;Ernst Ocwirk;32;0;0;Switzerland;Austria
1954-06-26;Austria;Alfred Korner;34;0;0;Switzerland;Austria
1954-06-26;Switzerland;Robert Ballaman;39;0;0;Switzerland;Austria
1954-06-26;Austria;Theodor Wagner;53;0;0;Switzerland;Austria
1954-06-26;Switzerland;Josef Hugi;60;0;0;Switzerland;Austria
1954-06-26;Austria;Erich Probst;76;0;0;Switzerland;Austria
1954-06-27;Hungary;Nandor Hidegkuti;4;0;0;Brazil;Hungary
1954-06-27;Hungary;Sandor Kocsis;7;0;0;Brazil;Hungary
1954-06-27;Brazil;Djalma Santos;18;0;1;Brazil;Hungary
1954-06-27;Hungary;Mihaly Lantos;60;0;1;Brazil;Hungary
1954-06-27;Brazil;Julio Botelho;65;0;0;Brazil;Hungary
1954-06-27;Hungary;Sandor Kocsis;88;0;0;Brazil;Hungary
1954-06-27;Germany;Ivica Horvat;9;1;0;Germany;Yugoslavia
1954-06-27;Germany;Helmut Rahn;85;0;0;Germany;Yugoslavia
1954-06-30;Germany;Hans Schafer;31;0;0;Austria;Germany
1954-06-30;Germany;Max Morlock;47;0;0;Austria;Germany
1954-06-30;Austria;Erich Probst;51;0;0;Austria;Germany
1954-06-30;Germany;Fritz Walter;54;0;1;Austria;Germany
1954-06-30;Germany;Ottmar Walter;61;0;0;Austria;Germany
1954-06-30;Germany;Fritz Walter;64;0;1;Austria;Germany
1954-06-30;Germany;Ottmar Walter;89;0;0;Austria;Germany
1954-06-30;Hungary;Zoltan Czibor;13;0;0;Hungary;Uruguay
1954-06-30;Hungary;Nandor Hidegkuti;46;0;0;Hungary;Uruguay
1954-06-30;Uruguay;Juan Hohberg;75;0;0;Hungary;Uruguay
1954-06-30;Uruguay;Juan Hohberg;86;0;0;Hungary;Uruguay
1954-06-30;Hungary;Sandor Kocsis;111;0;0;Hungary;Uruguay
1954-06-30;Hungary;Sandor Kocsis;116;0;0;Hungary;Uruguay
1954-07-03;Austria;Ernst Stojaspal;16;0;1;Austria;Uruguay
1954-07-03;Uruguay;Juan Hohberg;22;0;0;Austria;Uruguay
1954-07-03;Austria;Luis Cruz;59;1;0;Austria;Uruguay
1954-07-03;Austria;Ernst Ocwirk;89;0;0;Austria;Uruguay
1954-07-04;Hungary;Ferenc Puskas;6;0;0;Germany;Hungary
1954-07-04;Hungary;Zoltan Czibor;8;0;0;Germany;Hungary
1954-07-04;Germany;Max Morlock;10;0;0;Germany;Hungary
1954-07-04;Germany;Helmut Rahn;18;0;0;Germany;Hungary
1954-07-04;Germany;Helmut Rahn;84;0;0;Germany;Hungary
1958-01-15;Wales;Ivor Allchurch;38;0;0;Israel;Wales
1958-01-15;Wales;Dave Bowen;63;0;0;Israel;Wales
1958-01-15;Northern Ireland;Jimmy McIlroy;13;0;0;Northern Ireland;Italy
1958-01-15;Northern Ireland;Wilbur Cush;28;0;0;Northern Ireland;Italy
1958-01-15;Italy;Dino da Costa;56;0;0;Northern Ireland;Italy
1958-02-05;Wales;Ivor Allchurch;76;0;0;Wales;Israel
1958-02-05;Wales;Cliff Jones;80;0;0;Wales;Israel
1958-06-08;Argentina;Oreste Corbatta;3;0;0;Argentina;Germany
1958-06-08;Germany;Helmut Rahn;32;0;0;Argentina;Germany
1958-06-08;Germany;Uwe Seeler;42;0;0;Argentina;Germany
1958-06-08;Germany;Helmut Rahn;79;0;0;Argentina;Germany
1958-06-08;Brazil;Jose Altafini;37;0;0;Austria;Brazil
1958-06-08;Brazil;Nilton Santos;50;0;0;Austria;Brazil
1958-06-08;Brazil;Jose Altafini;85;0;0;Austria;Brazil
1958-06-08;Northern Ireland;Wilbur Cush;21;0;0;Czechoslovakia;Northern Ireland
1958-06-08;Russia;Nikita Simonyan;13;0;0;England;Russia
1958-06-08;Russia;Aleksandr Ivanov;56;0;0;England;Russia
1958-06-08;England;Derek Kevan;66;0;0;England;Russia
1958-06-08;England;Tom Finney;85;0;1;England;Russia
1958-06-08;Paraguay;Florencio Amarilla;20;0;0;France;Paraguay
1958-06-08;France;Just Fontaine;24;0;0;France;Paraguay
1958-06-08;France;Just Fontaine;30;0;0;France;Paraguay
1958-06-08;Paraguay;Florencio Amarilla;44;0;1;France;Paraguay
1958-06-08;Paraguay;Jorge Lino Romero;50;0;0;France;Paraguay
1958-06-08;France;Roger Piantoni;52;0;0;France;Paraguay
1958-06-08;France;Maryan Wisniewski;61;0;0;France;Paraguay
1958-06-08;France;Just Fontaine;67;0;0;France;Paraguay
1958-06-08;France;Raymond Kopa;70;0;0;France;Paraguay
1958-06-08;France;Jean Vincent;83;0;0;France;Paraguay
1958-06-08;Hungary;Jozsef Bozsik;5;0;0;Hungary;Wales
1958-06-08;Wales;John Charles;27;0;0;Hungary;Wales
1958-06-08;Yugoslavia;Aleksandar Petakovic;6;0;0;Scotland;Yugoslavia
1958-06-08;Scotland;Jimmy Murray;49;0;0;Scotland;Yugoslavia
1958-06-08;Sweden;Agne Simonsson;17;0;0;Sweden;Mexico
1958-06-08;Sweden;Nils Liedholm;57;0;1;Sweden;Mexico
1958-06-08;Sweden;Agne Simonsson;64;0;0;Sweden;Mexico
1958-06-11;Northern Ireland;Peter McParland;4;0;0;Argentina;Northern Ireland
1958-06-11;Argentina;Oreste Corbatta;37;0;1;Argentina;Northern Ireland
1958-06-11;Argentina;Norberto Menendez;56;0;0;Argentina;Northern Ireland
1958-06-11;Argentina;Ludovico Avio;60;0;0;Argentina;Northern Ireland
1958-06-11;Russia;Anatoli Ilyin;15;0;0;Austria;Russia
1958-06-11;Russia;Valentin Kozmich Ivanov;62;0;0;Austria;Russia
1958-06-11;Czechoslovakia;Milan Dvorak;24;0;1;Czechoslovakia;Germany
1958-06-11;Czechoslovakia;Zdeněk Zikan;42;0;0;Czechoslovakia;Germany
1958-06-11;Germany;Hans Schafer;60;0;0;Czechoslovakia;Germany
1958-06-11;Germany;Helmut Rahn;71;0;0;Czechoslovakia;Germany
1958-06-11;France;Just Fontaine;4;0;0;France;Yugoslavia
1958-06-11;Yugoslavia;Aleksandar Petakovic;16;0;0;France;Yugoslavia
1958-06-11;Yugoslavia;Todor Veselinovic;63;0;0;France;Yugoslavia
1958-06-11;France;Just Fontaine;85;0;0;France;Yugoslavia
1958-06-11;Yugoslavia;Todor Veselinovic;88;0;0;France;Yugoslavia
1958-06-11;Wales;Ivor Allchurch;32;0;0;Mexico;Wales
1958-06-11;Mexico;Jaime Belmonte;89;0;0;Mexico;Wales
1958-06-11;Paraguay;Juan Bautista Aguero;4;0;0;Paraguay;Scotland
1958-06-11;Scotland;Jackie Mudie;24;0;0;Paraguay;Scotland
1958-06-11;Paraguay;Cayetano Re;45;0;0;Paraguay;Scotland
